video,label,dataset,p,n_frames,source
789_753,1,neuraltextures,0.95945805,8,FFpp
790,0,real,0.0003910712,5,FFpp
790_014,1,deepfakes,0.8997097,4,FFpp
790_014,1,face2face,0.9999138,5,FFpp
790_014,1,faceswap,0.99985904,5,FFpp
790_014,1,neuraltextures,0.99798095,5,FFpp
791,0,real,0.0005477647,8,FFpp
791_770,1,deepfakes,0.9993359,8,FFpp
791_770,1,face2face,0.99994326,7,FFpp
791_770,1,faceswap,0.9991626,8,FFpp
791_770,1,neuraltextures,0.9892091,8,FFpp
792,0,real,0.0003005567,8,FFpp
792_903,1,deepfakes,0.99997,8,FFpp
792_903,1,face2face,0.99993503,8,FFpp
792_903,1,faceswap,0.9999852,8,FFpp
792_903,1,neuraltextures,0.9998798,8,FFpp
793,0,real,3.8308648e-05,8,FFpp
793_768,1,deepfakes,0.9998445,8,FFpp
793_768,1,face2face,0.99987143,8,FFpp
793_768,1,faceswap,0.9999301,8,FFpp
793_768,1,neuraltextures,0.99978846,8,FFpp
794,0,real,0.026161503,8,FFpp
794_779,1,deepfakes,0.99930906,8,FFpp
794_779,1,face2face,0.9988697,8,FFpp
794_779,1,faceswap,0.8459745,8,FFpp
794_779,1,neuraltextures,0.05244234,8,FFpp
795,0,real,2.2549979e-05,8,FFpp
795_907,1,deepfakes,0.9920558,8,FFpp
795_907,1,face2face,0.999553,8,FFpp
795_907,1,faceswap,0.99973947,8,FFpp
795_907,1,neuraltextures,0.998578,8,FFpp
796,0,real,0.0030633626,8,FFpp
796_740,1,deepfakes,0.83286715,8,FFpp
796_740,1,face2face,0.997823,8,FFpp
796_740,1,faceswap,0.99979377,8,FFpp
796_740,1,neuraltextures,0.9830888,8,FFpp
797,0,real,6.403119e-05,8,FFpp
797_844,1,deepfakes,0.9999819,8,FFpp
797_844,1,face2face,0.9977304,8,FFpp
797_844,1,faceswap,0.9998088,8,FFpp
797_844,1,neuraltextures,0.9999834,8,FFpp
798,0,real,8.630854e-05,8,FFpp
798_778,1,deepfakes,0.9999589,8,FFpp
798_778,1,face2face,0.9999299,8,FFpp
798_778,1,faceswap,0.99908066,8,FFpp
798_778,1,neuraltextures,0.98869383,8,FFpp
799,0,real,0.00012539797,8,FFpp
799_809,1,deepfakes,0.9719612,8,FFpp
799_809,1,face2face,0.99982643,8,FFpp
799_809,1,faceswap,0.9992311,8,FFpp
799_809,1,neuraltextures,0.8736584,8,FFpp
800,0,real,0.0017195923,8,FFpp
800_840,1,deepfakes,0.9999226,8,FFpp
800_840,1,face2face,0.9996952,8,FFpp
800_840,1,faceswap,0.9938512,8,FFpp
800_840,1,neuraltextures,0.89757675,8,FFpp
801,0,real,4.077356e-05,8,FFpp
801_855,1,deepfakes,0.9629455,8,FFpp
801_855,1,face2face,0.9997969,8,FFpp
801_855,1,faceswap,0.9934837,8,FFpp
801_855,1,neuraltextures,0.9999059,8,FFpp
802,0,real,0.0032377031,8,FFpp
802_885,1,deepfakes,0.99191785,8,FFpp
802_885,1,face2face,0.99953645,8,FFpp
802_885,1,faceswap,0.99401873,8,FFpp
802_885,1,neuraltextures,0.9901905,8,FFpp
803,0,real,0.0015335673,8,FFpp
803_017,1,deepfakes,0.99990666,8,FFpp
803_017,1,face2face,0.99995285,8,FFpp
803_017,1,faceswap,0.99836296,8,FFpp
803_017,1,neuraltextures,0.9998564,8,FFpp
804,0,real,0.00010124925,8,FFpp
804_738,1,deepfakes,0.99980855,8,FFpp
804_738,1,face2face,0.9997339,8,FFpp
804_738,1,faceswap,0.92365444,8,FFpp
804_738,1,neuraltextures,0.56355506,8,FFpp
805,0,real,0.0012378511,8,FFpp
805_011,1,deepfakes,0.9991441,8,FFpp
805_011,1,face2face,0.9999495,8,FFpp
805_011,1,faceswap,0.9999851,8,FFpp
805_011,1,neuraltextures,0.9993923,8,FFpp
806,0,real,4.862486e-05,8,FFpp
806_781,1,deepfakes,0.99953914,8,FFpp
806_781,1,face2face,0.9999718,8,FFpp
806_781,1,faceswap,0.9999571,8,FFpp
806_781,1,neuraltextures,0.9999427,8,FFpp
807,0,real,0.024793087,8,FFpp
807_273,1,deepfakes,0.99996805,8,FFpp
807_273,1,face2face,0.9995796,8,FFpp
807_273,1,faceswap,0.9997176,8,FFpp
807_273,1,neuraltextures,0.99965537,8,FFpp
808,0,real,0.00021164649,8,FFpp
808_829,1,deepfakes,0.9995585,8,FFpp
808_829,1,face2face,0.9981646,8,FFpp
808_829,1,faceswap,0.99947464,8,FFpp
808_829,1,neuraltextures,0.98105276,8,FFpp
809,0,real,0.00020001129,8,FFpp
809_799,1,deepfakes,0.99986273,8,FFpp
809_799,1,face2face,0.99977237,8,FFpp
809_799,1,faceswap,0.9991205,8,FFpp
809_799,1,neuraltextures,0.9995285,8,FFpp
810,0,real,0.0063202456,8,FFpp
810_838,1,deepfakes,0.999982,8,FFpp
810_838,1,face2face,0.9997903,8,FFpp
810_838,1,faceswap,0.9999629,8,FFpp
810_838,1,neuraltextures,0.99903655,8,FFpp
811,0,real,0.0011689125,8,FFpp
811_920,1,deepfakes,0.99999005,8,FFpp
811_920,1,face2face,0.99981564,8,FFpp
811_920,1,faceswap,0.9995576,8,FFpp
811_920,1,neuraltextures,0.9979855,8,FFpp
812,0,real,0.0139289955,8,FFpp
812_821,1,deepfakes,0.9991063,8,FFpp
812_821,1,face2face,0.99630773,8,FFpp
812_821,1,faceswap,0.8911336,8,FFpp
812_821,1,neuraltextures,0.9968751,8,FFpp
813,0,real,4.5926667e-05,8,FFpp
813_700,1,deepfakes,0.9997501,8,FFpp
813_700,1,face2face,0.99972063,8,FFpp
813_700,1,faceswap,0.99982744,8,FFpp
813_700,1,neuraltextures,0.9616804,8,FFpp
814,0,real,6.209697e-05,8,FFpp
814_871,1,deepfakes,0.99842966,8,FFpp
814_871,1,face2face,0.9994664,8,FFpp
814_871,1,faceswap,0.99996996,8,FFpp
814_871,1,neuraltextures,0.99895024,8,FFpp
815,0,real,0.00040719446,8,FFpp
815_730,1,deepfakes,0.9999081,8,FFpp
815_730,1,face2face,0.9999786,8,FFpp
815_730,1,faceswap,0.9999808,8,FFpp
815_730,1,neuraltextures,0.99996275,8,FFpp
816,0,real,0.002508781,8,FFpp
816_649,1,deepfakes,0.9996812,8,FFpp
816_649,1,face2face,0.99998844,8,FFpp
816_649,1,faceswap,0.99992955,8,FFpp
816_649,1,neuraltextures,0.8807518,8,FFpp
817,0,real,5.954585e-05,1,FFpp
817_827,1,neuraltextures,0.99905753,2,FFpp
818,0,real,3.5942103e-05,8,FFpp
818_820,1,deepfakes,0.99957883,8,FFpp
818_820,1,face2face,0.9987841,8,FFpp
818_820,1,faceswap,0.9884884,8,FFpp
818_820,1,neuraltextures,0.9996015,8,FFpp
819,0,real,3.6621263e-06,8,FFpp
819_786,1,deepfakes,0.7790506,8,FFpp
819_786,1,face2face,0.9999778,8,FFpp
819_786,1,faceswap,0.99996424,8,FFpp
819_786,1,neuraltextures,0.9988034,8,FFpp
820,0,real,0.0001760671,8,FFpp
820_818,1,deepfakes,0.99597836,8,FFpp
820_818,1,face2face,0.99983436,8,FFpp
820_818,1,faceswap,0.9661224,8,FFpp
820_818,1,neuraltextures,0.99552655,8,FFpp
821,0,real,0.14797482,7,FFpp
821_812,1,deepfakes,0.99778926,7,FFpp
821_812,1,face2face,0.9998775,7,FFpp
821_812,1,faceswap,0.99991935,7,FFpp
821_812,1,neuraltextures,0.89629537,7,FFpp
822,0,real,2.0906975e-05,8,FFpp
822_244,1,deepfakes,0.99993837,8,FFpp
822_244,1,face2face,0.9999497,8,FFpp
822_244,1,faceswap,0.9998448,8,FFpp
822_244,1,neuraltextures,0.9557521,8,FFpp
823,0,real,0.0011753449,8,FFpp
823_584,1,deepfakes,0.20798959,8,FFpp
823_584,1,face2face,0.99981654,8,FFpp
823_584,1,faceswap,0.99987125,8,FFpp
823_584,1,neuraltextures,0.99646306,8,FFpp
825,0,real,8.847336e-06,8,FFpp
825_074,1,deepfakes,0.9999814,8,FFpp
825_074,1,face2face,0.9994422,8,FFpp
825_074,1,faceswap,0.9999122,8,FFpp
825_074,1,neuraltextures,0.99869525,8,FFpp
826,0,real,0.0001036857,8,FFpp
826_833,1,deepfakes,0.94572395,7,FFpp
826_833,1,face2face,0.9986476,7,FFpp
826_833,1,faceswap,0.9992573,8,FFpp
826_833,1,neuraltextures,0.98913157,8,FFpp
827,0,real,4.5985022e-08,8,FFpp
827_817,1,deepfakes,0.7181637,8,FFpp
827_817,1,face2face,0.9983754,8,FFpp
827_817,1,faceswap,0.999072,8,FFpp
827_817,1,neuraltextures,0.9999439,8,FFpp
828,0,real,1.1378735e-05,8,FFpp
828_830,1,deepfakes,0.86535454,8,FFpp
828_830,1,face2face,0.997459,8,FFpp
828_830,1,faceswap,0.9996173,8,FFpp
828_830,1,neuraltextures,0.8891265,8,FFpp
829,0,real,4.9244272e-06,8,FFpp
829_808,1,deepfakes,0.99928933,8,FFpp
829_808,1,face2face,0.9771114,8,FFpp
829_808,1,faceswap,0.99995494,8,FFpp
829_808,1,neuraltextures,0.99927866,8,FFpp
830,0,real,5.4926557e-05,8,FFpp
830_828,1,deepfakes,0.97197175,8,FFpp
830_828,1,face2face,0.99859476,8,FFpp
830_828,1,faceswap,0.9997021,8,FFpp
830_828,1,neuraltextures,0.9999758,8,FFpp
831,0,real,0.00019792894,8,FFpp
831_508,1,deepfakes,0.9999724,8,FFpp
831_508,1,face2face,0.9995584,8,FFpp
831_508,1,faceswap,0.9997517,8,FFpp
831_508,1,neuraltextures,0.9995735,8,FFpp
832,0,real,0.030472258,8,FFpp
832_762,1,deepfakes,0.9998632,8,FFpp
832_762,1,face2face,0.6579989,7,FFpp
832_762,1,faceswap,0.96424955,8,FFpp
832_762,1,neuraltextures,0.86268646,7,FFpp
833,0,real,0.00033965847,8,FFpp
833_826,1,deepfakes,0.9997715,8,FFpp
833_826,1,face2face,0.9999851,8,FFpp
833_826,1,faceswap,0.99972653,8,FFpp
833_826,1,neuraltextures,0.9988029,8,FFpp
834,0,real,0.00010985025,8,FFpp
834_852,1,deepfakes,0.8177712,8,FFpp
834_852,1,face2face,0.8755274,8,FFpp
834_852,1,faceswap,0.99964505,8,FFpp
834_852,1,neuraltextures,0.99996114,8,FFpp
835,0,real,2.1480557e-06,8,FFpp
835_651,1,deepfakes,0.9998632,8,FFpp
835_651,1,face2face,0.9993512,8,FFpp
835_651,1,faceswap,0.99979377,8,FFpp
835_651,1,neuraltextures,0.9994392,8,FFpp
836,0,real,0.0005606298,8,FFpp
836_950,1,deepfakes,0.99999726,8,FFpp
836_950,1,face2face,0.9996364,8,FFpp
836_950,1,faceswap,0.99997413,8,FFpp
836_950,1,neuraltextures,0.99938166,8,FFpp
837,0,real,2.0270076e-05,8,FFpp
837_890,1,deepfakes,0.9999526,8,FFpp
837_890,1,face2face,0.99992096,8,FFpp
837_890,1,faceswap,0.9998925,8,FFpp
837_890,1,neuraltextures,0.99899775,8,FFpp
838,0,real,5.766167e-07,8,FFpp
838_810,1,deepfakes,0.9998521,8,FFpp
838_810,1,face2face,0.99984515,8,FFpp
838_810,1,faceswap,0.99970955,8,FFpp
838_810,1,neuraltextures,0.96540934,8,FFpp
839,0,real,2.8564109e-05,8,FFpp
839_864,1,deepfakes,0.9999369,8,FFpp
839_864,1,face2face,0.9999974,8,FFpp
839_864,1,faceswap,0.99995244,8,FFpp
839_864,1,neuraltextures,0.9999828,8,FFpp
840,0,real,0.00070778705,8,FFpp
840_800,1,deepfakes,0.99814606,8,FFpp
840_800,1,face2face,0.9999974,8,FFpp
840_800,1,faceswap,0.9996894,8,FFpp
840_800,1,neuraltextures,0.769029,8,FFpp
841,0,real,2.8149592e-05,8,FFpp
841_639,1,deepfakes,0.9999752,8,FFpp
841_639,1,face2face,0.99133474,8,FFpp
841_639,1,faceswap,0.9996101,8,FFpp
841_639,1,neuraltextures,0.9987713,8,FFpp
842,0,real,0.00013262732,8,FFpp
842_714,1,deepfakes,0.99981534,8,FFpp
842_714,1,face2face,0.9629611,8,FFpp
842_714,1,faceswap,0.97349507,8,FFpp
842_714,1,neuraltextures,0.09630521,8,FFpp
843,0,real,0.0052002417,8,FFpp
843_859,1,deepfakes,0.999994,8,FFpp
843_859,1,face2face,0.99999225,8,FFpp
843_859,1,faceswap,0.9998127,8,FFpp
843_859,1,neuraltextures,0.9999503,8,FFpp
844,0,real,0.00022702415,8,FFpp
844_797,1,deepfakes,0.99981606,8,FFpp
844_797,1,face2face,0.99962914,8,FFpp
844_797,1,faceswap,0.99967396,8,FFpp
844_797,1,neuraltextures,0.9998847,8,FFpp
845,0,real,0.006554156,8,FFpp
845_846,1,deepfakes,0.9398851,8,FFpp
845_846,1,face2face,0.99990773,8,FFpp
845_846,1,faceswap,0.9999664,8,FFpp
845_846,1,neuraltextures,0.99995995,8,FFpp
846,0,real,2.115789e-05,8,FFpp
846_845,1,deepfakes,0.9999125,8,FFpp
846_845,1,face2face,0.99942595,8,FFpp
846_845,1,faceswap,0.9998684,8,FFpp
846_845,1,neuraltextures,0.99864936,8,FFpp
847,0,real,0.3127953,8,FFpp
847_906,1,deepfakes,0.9999705,8,FFpp
847_906,1,face2face,0.9998464,8,FFpp
847_906,1,faceswap,0.9992844,8,FFpp
847_906,1,neuraltextures,0.9997133,8,FFpp
848,0,real,0.00084309396,8,FFpp
848_894,1,deepfakes,0.9972208,8,FFpp
848_894,1,face2face,0.9972573,8,FFpp
848_894,1,faceswap,0.99343276,8,FFpp
848_894,1,neuraltextures,0.9989391,8,FFpp
849,0,real,3.6770672e-07,8,FFpp
849_771,1,deepfakes,0.99945116,8,FFpp
849_771,1,face2face,0.9917403,8,FFpp
849_771,1,faceswap,0.99911696,8,FFpp
849_771,1,neuraltextures,0.88399243,8,FFpp
850,0,real,4.103631e-05,8,FFpp
850_764,1,deepfakes,0.98038304,8,FFpp
850_764,1,face2face,0.99993837,8,FFpp
850_764,1,faceswap,0.99980134,8,FFpp
850_764,1,neuraltextures,0.99977744,8,FFpp
851,0,real,0.2445603,8,FFpp
851_552,1,deepfakes,0.97926044,8,FFpp
851_552,1,face2face,0.99999654,8,FFpp
851_552,1,faceswap,0.99992925,8,FFpp
851_552,1,neuraltextures,0.99999106,8,FFpp
852,0,real,0.0033270193,8,FFpp
852_834,1,deepfakes,0.99997383,8,FFpp
852_834,1,face2face,0.9999295,8,FFpp
852_834,1,faceswap,0.9999446,8,FFpp
852_834,1,neuraltextures,0.92296475,8,FFpp
853,0,real,0.0006428024,8,FFpp
853_863,1,deepfakes,0.99791557,8,FFpp
853_863,1,face2face,0.9998735,8,FFpp
853_863,1,faceswap,0.9995364,8,FFpp
853_863,1,neuraltextures,0.9701744,8,FFpp
854,0,real,0.0002597376,8,FFpp
854_747,1,deepfakes,0.99969065,8,FFpp
854_747,1,face2face,0.9753506,8,FFpp
854_747,1,faceswap,0.99348384,8,FFpp
854_747,1,neuraltextures,0.9975704,8,FFpp
855,0,real,4.800728e-07,8,FFpp
855_801,1,deepfakes,0.9991634,8,FFpp
855_801,1,face2face,0.9242471,8,FFpp
855_801,1,faceswap,0.99986446,8,FFpp
855_801,1,neuraltextures,0.9959101,8,FFpp
856,0,real,3.14732e-05,8,FFpp
856_881,1,deepfakes,0.99976575,8,FFpp
856_881,1,face2face,0.9792358,8,FFpp
856_881,1,faceswap,0.99701196,8,FFpp
856_881,1,neuraltextures,0.9973379,8,FFpp
857,0,real,1.8185254e-05,8,FFpp
857_909,1,deepfakes,0.99939543,7,FFpp
857_909,1,face2face,0.7426494,8,FFpp
857_909,1,faceswap,0.97043645,8,FFpp
857_909,1,neuraltextures,0.5704264,8,FFpp
858,0,real,0.0012005119,8,FFpp
858_861,1,deepfakes,0.998106,8,FFpp
858_861,1,face2face,0.9993646,8,FFpp
858_861,1,faceswap,0.99947804,8,FFpp
858_861,1,neuraltextures,0.9974545,8,FFpp
859,0,real,2.3055833e-05,8,FFpp
859_843,1,deepfakes,0.9994937,8,FFpp
859_843,1,face2face,0.9990978,8,FFpp
859_843,1,faceswap,0.9997465,8,FFpp
859_843,1,neuraltextures,0.9972532,8,FFpp
860,0,real,8.930234e-06,8,FFpp
860_905,1,deepfakes,0.99992603,8,FFpp
860_905,1,face2face,0.99982136,8,FFpp
860_905,1,faceswap,0.9999723,8,FFpp
860_905,1,neuraltextures,0.9998013,8,FFpp
861,0,real,0.00016303937,8,FFpp
861_858,1,deepfakes,0.99961114,8,FFpp
861_858,1,face2face,0.99983996,6,FFpp
861_858,1,faceswap,0.9995909,6,FFpp
861_858,1,neuraltextures,0.99891806,7,FFpp
863,0,real,0.00018964743,8,FFpp
863_853,1,deepfakes,0.9999555,8,FFpp
863_853,1,face2face,0.9997499,8,FFpp
863_853,1,faceswap,0.99959147,8,FFpp
863_853,1,neuraltextures,0.9965258,8,FFpp
864,0,real,0.00024039781,8,FFpp
864_839,1,deepfakes,0.99991286,8,FFpp
864_839,1,face2face,0.99975634,8,FFpp
864_839,1,faceswap,0.99993336,8,FFpp
864_839,1,neuraltextures,0.99985963,8,FFpp
865,0,real,0.055079043,7,FFpp
865_739,1,deepfakes,0.99941057,7,FFpp
865_739,1,face2face,0.9993991,7,FFpp
865_739,1,faceswap,0.9987593,7,FFpp
865_739,1,neuraltextures,0.9869145,7,FFpp
866,0,real,0.0015420702,8,FFpp
866_878,1,deepfakes,0.9997823,8,FFpp
866_878,1,face2face,0.9995093,8,FFpp
866_878,1,faceswap,0.99679327,8,FFpp
866_878,1,neuraltextures,0.99996525,8,FFpp
867,0,real,0.00023124467,8,FFpp
867_765,1,deepfakes,0.97904706,8,FFpp
867_765,1,face2face,0.9998542,8,FFpp
867_765,1,faceswap,0.9992335,8,FFpp
867_765,1,neuraltextures,0.73998916,8,FFpp
868,0,real,1.123077e-05,8,FFpp
868_949,1,deepfakes,0.9998143,8,FFpp
868_949,1,face2face,0.99074763,8,FFpp
868_949,1,faceswap,0.99218655,8,FFpp
868_949,1,neuraltextures,0.9850623,8,FFpp
869,0,real,0.0007433909,8,FFpp
869_780,1,deepfakes,0.9996357,8,FFpp
869_780,1,face2face,0.9990028,8,FFpp
869_780,1,faceswap,0.9993036,8,FFpp
869_780,1,neuraltextures,0.9999896,8,FFpp
870,0,real,0.00019475445,8,FFpp
870_001,1,deepfakes,0.99783313,8,FFpp
870_001,1,face2face,0.9995505,8,FFpp
870_001,1,faceswap,0.999885,8,FFpp
870_001,1,neuraltextures,0.99972415,8,FFpp
871,0,real,0.0020102956,8,FFpp
871_814,1,deepfakes,0.99997836,8,FFpp
871_814,1,face2face,0.99996156,8,FFpp
871_814,1,faceswap,0.9990956,8,FFpp
871_814,1,neuraltextures,0.9888776,8,FFpp
872,0,real,5.9564278e-05,8,FFpp
872_873,1,deepfakes,0.9910352,8,FFpp
872_873,1,face2face,0.9999059,8,FFpp
872_873,1,faceswap,0.9999398,8,FFpp
872_873,1,neuraltextures,0.9039288,8,FFpp
873,0,real,0.00025297632,8,FFpp
873_872,1,deepfakes,0.9912585,8,FFpp
873_872,1,face2face,0.9999927,8,FFpp
873_872,1,faceswap,0.999849,8,FFpp
873_872,1,neuraltextures,0.9997801,8,FFpp
874,0,real,0.0021697057,8,FFpp
874_291,1,deepfakes,0.9999831,8,FFpp
874_291,1,face2face,0.9993036,8,FFpp
874_291,1,faceswap,0.9998285,8,FFpp
874_291,1,neuraltextures,0.9758684,8,FFpp
875,0,real,0.010030145,8,FFpp
875_979,1,deepfakes,0.9987564,8,FFpp
875_979,1,face2face,0.99993926,8,FFpp
875_979,1,faceswap,0.99988663,8,FFpp
875_979,1,neuraltextures,0.999915,8,FFpp
876,0,real,5.067457e-05,8,FFpp
876_891,1,deepfakes,0.99998045,8,FFpp
876_891,1,face2face,0.9995773,8,FFpp
876_891,1,faceswap,0.9999241,8,FFpp
876_891,1,neuraltextures,0.9982052,8,FFpp
877,0,real,2.5827001e-05,8,FFpp
877_886,1,deepfakes,0.99058384,6,FFpp
877_886,1,face2face,0.9998915,8,FFpp
877_886,1,faceswap,0.9981305,6,FFpp
877_886,1,neuraltextures,0.99897105,8,FFpp
878,0,real,1.9285264e-06,8,FFpp
878_866,1,deepfakes,0.99997735,8,FFpp
878_866,1,face2face,0.9987794,8,FFpp
878_866,1,faceswap,0.99983376,8,FFpp
878_866,1,neuraltextures,0.9219382,8,FFpp
879,0,real,0.0069994926,8,FFpp
879_963,1,deepfakes,0.99993473,8,FFpp
879_963,1,face2face,0.99959,8,FFpp
879_963,1,faceswap,0.9996521,8,FFpp
879_963,1,neuraltextures,0.9998719,8,FFpp
881,0,real,0.0015041244,8,FFpp
881_856,1,deepfakes,0.9995415,8,FFpp
881_856,1,face2face,0.99971384,8,FFpp
881_856,1,faceswap,0.999721,8,FFpp
881_856,1,neuraltextures,0.9999869,8,FFpp
882,0,real,0.00042194405,8,FFpp
882_952,1,deepfakes,0.99966943,8,FFpp
882_952,1,face2face,0.99989206,8,FFpp
882_952,1,faceswap,0.99971545,8,FFpp
882_952,1,neuraltextures,0.99445665,8,FFpp
883,0,real,2.9418186e-06,8,FFpp
883_013,1,deepfakes,0.99983454,8,FFpp
883_013,1,face2face,0.99966854,8,FFpp
883_013,1,faceswap,0.99992824,8,FFpp
883_013,1,neuraltextures,0.99987733,8,FFpp
884,0,real,2.7049796e-07,8,FFpp
884_968,1,deepfakes,0.9997677,8,FFpp
884_968,1,face2face,0.9464061,8,FFpp
884_968,1,faceswap,0.99765563,8,FFpp
884_968,1,neuraltextures,0.6207951,8,FFpp
885,0,real,4.143277e-05,8,FFpp
885_802,1,deepfakes,0.9998209,8,FFpp
885_802,1,face2face,0.9998114,8,FFpp
885_802,1,faceswap,0.9997723,8,FFpp
885_802,1,neuraltextures,0.99980205,8,FFpp
886,0,real,0.00055590016,8,FFpp
886_877,1,deepfakes,0.99989235,8,FFpp
886_877,1,face2face,0.9679778,8,FFpp
886_877,1,faceswap,0.99905854,8,FFpp
886_877,1,neuraltextures,0.98249805,8,FFpp
887,0,real,0.00024104059,8,FFpp
887_275,1,deepfakes,0.9999208,8,FFpp
887_275,1,face2face,0.99952215,8,FFpp
887_275,1,faceswap,0.9998864,8,FFpp
887_275,1,neuraltextures,0.9999233,8,FFpp
888,0,real,1.2946206e-06,8,FFpp
888_937,1,deepfakes,0.999037,8,FFpp
888_937,1,face2face,0.99986124,8,FFpp
888_937,1,faceswap,0.9999656,8,FFpp
888_937,1,neuraltextures,0.9893404,8,FFpp
889,0,real,0.0007120628,8,FFpp
889_045,1,deepfakes,0.99812883,8,FFpp
889_045,1,face2face,0.9997427,8,FFpp
889_045,1,faceswap,0.9986991,8,FFpp
889_045,1,neuraltextures,0.99967015,8,FFpp
890,0,real,0.0032013797,8,FFpp
890_837,1,deepfakes,0.9997816,8,FFpp
890_837,1,face2face,0.9997881,8,FFpp
890_837,1,faceswap,0.99995226,8,FFpp
890_837,1,neuraltextures,0.9760083,8,FFpp
891,0,real,0.12090008,8,FFpp
891_876,1,deepfakes,0.9670337,8,FFpp
891_876,1,face2face,0.9999814,8,FFpp
891_876,1,faceswap,0.9999732,8,FFpp
891_876,1,neuraltextures,0.9998906,8,FFpp
892,0,real,0.00012752402,8,FFpp
892_112,1,deepfakes,0.9999481,8,FFpp
892_112,1,face2face,0.99916464,8,FFpp
892_112,1,faceswap,0.9998987,8,FFpp
892_112,1,neuraltextures,0.9927268,8,FFpp
893,0,real,2.3566771e-07,8,FFpp
893_913,1,deepfakes,0.999984,8,FFpp
893_913,1,face2face,0.99960977,8,FFpp
893_913,1,faceswap,0.9993792,8,FFpp
893_913,1,neuraltextures,0.93472445,8,FFpp
894,0,real,0.0006921167,8,FFpp
894_848,1,deepfakes,0.9991464,7,FFpp
894_848,1,face2face,0.9997726,8,FFpp
894_848,1,faceswap,0.99994755,8,FFpp
894_848,1,neuraltextures,0.9966672,8,FFpp
895,0,real,0.00066283485,8,FFpp
895_915,1,deepfakes,0.99958503,8,FFpp
895_915,1,face2face,0.99992204,8,FFpp
895_915,1,faceswap,0.9999555,8,FFpp
895_915,1,neuraltextures,0.99998623,8,FFpp
896,0,real,0.23301189,8,FFpp
896_128,1,deepfakes,0.8983162,8,FFpp
896_128,1,face2face,0.9966987,8,FFpp
896_128,1,faceswap,0.9998288,8,FFpp
896_128,1,neuraltextures,0.98328614,8,FFpp
897,0,real,0.00041989997,7,FFpp
897_969,1,deepfakes,0.9474854,7,FFpp
897_969,1,face2face,0.9696371,7,FFpp
897_969,1,faceswap,0.9894251,7,FFpp
897_969,1,neuraltextures,0.5290576,7,FFpp
898,0,real,0.13828497,7,FFpp
898_922,1,deepfakes,0.9985534,8,FFpp
898_922,1,face2face,0.9985651,8,FFpp
898_922,1,faceswap,0.999897,8,FFpp
898_922,1,neuraltextures,0.8464745,7,FFpp
899,0,real,2.2990919e-07,8,FFpp
899_914,1,deepfakes,0.9405899,8,FFpp
899_914,1,face2face,0.94222325,8,FFpp
899_914,1,faceswap,0.9993562,8,FFpp
899_914,1,neuraltextures,0.67771494,8,FFpp
900,0,real,0.0035210508,8,FFpp
900_926,1,deepfakes,0.9997061,8,FFpp
900_926,1,face2face,0.99944395,8,FFpp
900_926,1,faceswap,0.9978061,8,FFpp
900_926,1,neuraltextures,0.99993813,8,FFpp
901,0,real,0.0002933977,8,FFpp
901_902,1,deepfakes,0.9998779,8,FFpp
901_902,1,face2face,0.9919304,8,FFpp
901_902,1,faceswap,0.99989307,8,FFpp
901_902,1,neuraltextures,0.9939384,8,FFpp
902,0,real,0.0007663057,8,FFpp
902_901,1,deepfakes,0.99990594,8,FFpp
902_901,1,face2face,0.9999012,8,FFpp
902_901,1,faceswap,0.9999877,8,FFpp
902_901,1,neuraltextures,0.99985176,8,FFpp
903,0,real,0.00027004516,8,FFpp
903_792,1,deepfakes,0.9799833,8,FFpp
903_792,1,face2face,0.99989873,8,FFpp
903_792,1,faceswap,0.9999041,8,FFpp
903_792,1,neuraltextures,0.99974704,8,FFpp
904,0,real,0.0031519583,8,FFpp
904_046,1,deepfakes,0.9992871,8,FFpp
904_046,1,face2face,0.9999836,8,FFpp
904_046,1,faceswap,0.99953175,8,FFpp
904_046,1,neuraltextures,0.99998385,8,FFpp
905,0,real,7.192839e-05,8,FFpp
905_860,1,deepfakes,0.9983733,8,FFpp
905_860,1,face2face,0.999901,8,FFpp
905_860,1,faceswap,0.99988115,8,FFpp
905_860,1,neuraltextures,0.99664897,8,FFpp
906,0,real,0.0016026874,8,FFpp
906_847,1,deepfakes,0.99826074,8,FFpp
906_847,1,face2face,0.999775,8,FFpp
906_847,1,faceswap,0.9999953,8,FFpp
906_847,1,neuraltextures,0.9823674,8,FFpp
907,0,real,0.00018392368,7,FFpp
907_795,1,deepfakes,0.9999798,7,FFpp
907_795,1,face2face,0.99931586,7,FFpp
907_795,1,faceswap,0.999539,7,FFpp
907_795,1,neuraltextures,0.875364,7,FFpp
908,0,real,0.00020481397,6,FFpp
908_207,1,deepfakes,0.999893,6,FFpp
908_207,1,face2face,0.9994384,8,FFpp
908_207,1,faceswap,0.99996066,8,FFpp
908_207,1,neuraltextures,0.9891029,8,FFpp
909,0,real,0.016454304,8,FFpp
909_857,1,deepfakes,0.8811268,8,FFpp
909_857,1,face2face,0.9996596,8,FFpp
909_857,1,faceswap,0.9999896,8,FFpp
909_857,1,neuraltextures,0.99914867,8,FFpp
910,0,real,6.00961e-06,8,FFpp
910_911,1,deepfakes,0.99867594,8,FFpp
910_911,1,face2face,0.9952563,8,FFpp
910_911,1,faceswap,0.9998226,8,FFpp
910_911,1,neuraltextures,0.9999877,8,FFpp
911,0,real,0.00013843963,8,FFpp
911_910,1,deepfakes,0.99993765,8,FFpp
911_910,1,face2face,0.99983144,8,FFpp
